id,Price
300000,81.4619
300001,81.67386
300002,81.81303
300003,81.18013
300004,80.01309
300005,81.502235
300006,81.82153
300007,82.10256
300008,82.30135
300009,80.698326
300010,81.074684
300011,81.52628
300012,81.71358
300013,81.71655
300014,81.61113
300015,82.16775
300016,81.39153
300017,82.06703
300018,81.48077
300019,81.91629
300020,82.40649
300021,81.071045
300022,81.39153
300023,81.71358
300024,81.94815
300025,81.10847
300026,81.4619
300027,81.05135
300028,81.511215
300029,82.45843
300030,82.16775
300031,81.10847
300032,81.882965
300033,81.071045
300034,80.601204
300035,82.15313
300036,81.48077
300037,82.11963
300038,80.7634
300039,81.186905
300040,82.08488
300041,81.1132
300042,81.67386
300043,80.46075
300044,82.73903
300045,79.997826
300046,81.66921
300047,81.38257
300048,82.11963
300049,81.209435
300050,80.601204
300051,81.209435
300052,81.70928
300053,82.16775
300054,81.67386
300055,81.39153
300056,81.577896
300057,81.20262
300058,81.9704
300059,82.10256
300060,81.32379
300061,81.61113
300062,81.4619
300063,81.61113
300064,79.14472
300065,81.80392
300066,81.48077
300067,81.53885
300068,80.601204
300069,82.02017
300070,81.706215
300071,82.09484
300072,81.79292
300073,81.82581
300074,82.17771
300075,81.882965
300076,81.39153
300077,79.94286
300078,82.16775
300079,81.22262
300080,80.61601
300081,81.52826
300082,81.28925
300083,80.601204
300084,81.05135
300085,81.61113
300086,80.84028
300087,81.66921
300088,82.192604
300089,82.02848
300090,81.39061
300091,81.28566
300092,81.61113
300093,80.601204
300094,80.601204
300095,81.9373
300096,80.46895
300097,80.698326
300098,82.16775
300099,81.76291
300100,81.83259
300101,81.17486
300102,82.415016
300103,79.893166
300104,82.10256
300105,82.03676
300106,82.26017
300107,81.39428
300108,81.65847
300109,81.66921
300110,81.882454
300111,79.07395
300112,81.61113
300113,81.339226
300114,82.01969
300115,81.345695
300116,81.2997
300117,82.63013
300118,81.882965
300119,80.601204
300120,81.71358
300121,81.30549
300122,81.413895
300123,81.08168
300124,81.67386
300125,81.121216
300126,81.706215
300127,80.601204
300128,81.83259
300129,81.17528
300130,82.06261
300131,80.601204
300132,81.61113
300133,82.25185
300134,81.76291
300135,81.70928
300136,81.52826
300137,81.72623
300138,80.698326
300139,82.06703
300140,80.698326
300141,81.70928
300142,81.23324
300143,81.91629
300144,81.04684
300145,82.399956
300146,82.15142
300147,82.10256
300148,81.39153
300149,81.70928
300150,82.16775
300151,81.61113
300152,81.67386
300153,81.889984
300154,80.6634
300155,80.7634
300156,84.60492
300157,80.601204
300158,81.48077
300159,82.11963
